5003107,2019-01-14 00:00:00,18,270.00
5003122,2019-01-14 00:00:00,1,15.00
5003285,2019-01-14 00:00:00,4,60.00
5003316,2019-01-14 00:00:00,36,540.00
5003495,2019-01-14 00:00:00,13,195.00
5003635,2019-01-14 00:00:00,96,1440.00
5003665,2019-01-14 00:00:00,10,150.00
5003666,2019-01-14 00:00:00,40,1440.00
5003755,2019-01-14 00:00:00,5,75.00
5003817,2019-01-14 00:00:00,13,195.00
5003912,2019-01-14 00:00:00,3,45.00
5004047,2019-01-14 00:00:00,11,165.00
5004061,2019-01-14 00:00:00,4,60.00
5004172,2019-01-14 00:00:00,1,15.00
5004185,2019-01-14 00:00:00,12,180.00
5004272,2019-01-14 00:00:00,5,165.00
5004423,2019-01-14 00:00:00,19,450.00
5004466,2019-01-14 00:00:00,8,120.00
5004501,2019-01-14 00:00:00,40,600.00
5004554,2019-01-14 00:00:00,8,120.00
5004559,2019-01-14 00:00:00,19,570.00
5004627,2019-01-14 00:00:00,2,30.00
5004630,2019-01-14 00:00:00,40,600.00
5004632,2019-01-14 00:00:00,6,90.00
5004831,2019-01-14 00:00:00,1,15.00
5004845,2019-01-14 00:00:00,2,30.00
5005002,2019-01-14 00:00:00,7,210.00
5005087,2019-01-14 00:00:00,48,720.00
5005094,2019-01-14 00:00:00,6,90.00
5005276,2019-01-14 00:00:00,44,1320.00
5005320,2019-01-14 00:00:00,4,60.00
5005385,2019-01-14 00:00:00,3,45.00
5005484,2019-01-14 00:00:00,23,795.00
5005653,2019-01-14 00:00:00,6,90.00
5005654,2019-01-14 00:00:00,7,105.00
5005655,2019-01-14 00:00:00,25,375.00
5005754,2019-01-14 00:00:00,4,60.00
5005810,2019-01-14 00:00:00,28,420.00
5005812,2019-01-14 00:00:00,6,90.00
5005853,2019-01-14 00:00:00,77,1905.00
5005865,2019-01-14 00:00:00,2,30.00
5005867,2019-01-14 00:00:00,7,105.00
5005868,2019-01-14 00:00:00,2,30.00
5006015,2019-01-14 00:00:00,32,480.00
5006054,2019-01-14 00:00:00,26,390.00
5006056,2019-01-14 00:00:00,46,690.00
5006058,2019-01-14 00:00:00,35,525.00
5006081,2019-01-14 00:00:00,3,45.00
5006105,2019-01-14 00:00:00,12,180.00
5006128,2019-01-14 00:00:00,16,480.00
5006201,2019-01-14 00:00:00,20,300.00
5006371,2019-01-14 00:00:00,12,180.00
5006437,2019-01-14 00:00:00,4,60.00
5006780,2019-01-14 00:00:00,20,300.00
5006816,2019-01-14 00:00:00,4,60.00
5006818,2019-01-14 00:00:00,1,15.00
5006881,2019-01-14 00:00:00,7,105.00
5006914,2019-01-14 00:00:00,23,345.00
5007050,2019-01-14 00:00:00,10,150.00
5007185,2019-01-14 00:00:00,172,2580.00
5007529,2019-01-14 00:00:00,28,420.00
5007578,2019-01-14 00:00:00,28,420.00
5007581,2019-01-14 00:00:00,44,660.00
5007596,2019-01-14 00:00:00,28,420.00
5007748,2019-01-14 00:00:00,5,75.00
5007755,2019-01-14 00:00:00,10,150.00
5007884,2019-01-14 00:00:00,2,30.00
5007963,2019-01-14 00:00:00,16,240.00
5007979,2019-01-14 00:00:00,13,195.00
5007990,2019-01-14 00:00:00,2,30.00
5008013,2019-01-14 00:00:00,24,360.00
5008091,2019-01-14 00:00:00,15,225.00
5008178,2019-01-14 00:00:00,45,765.00
5008190,2019-01-14 00:00:00,30,450.00
5008285,2019-01-14 00:00:00,1,15.00
5008326,2019-01-14 00:00:00,3,45.00
5008389,2019-01-14 00:00:00,8,120.00
5008804,2019-01-14 00:00:00,12,180.00
5008869,2019-01-14 00:00:00,33,495.00
5009002,2019-01-14 00:00:00,1,15.00
5009003,2019-01-14 00:00:00,11,165.00
5009060,2019-01-14 00:00:00,5,75.00
5009263,2019-01-14 00:00:00,15,225.00
5009347,2019-01-14 00:00:00,10,150.00
5009369,2019-01-14 00:00:00,2,30.00
5009637,2019-01-14 00:00:00,4,60.00
5009676,2019-01-14 00:00:00,16,240.00
5009684,2019-01-14 00:00:00,2,30.00
5009770,2019-01-14 00:00:00,3,45.00
5010027,2019-01-14 00:00:00,2,30.00
5010049,2019-01-14 00:00:00,2,30.00
5010164,2019-01-14 00:00:00,4,60.00
5010177,2019-01-14 00:00:00,2,30.00
5010307,2019-01-14 00:00:00,6,90.00
5010315,2019-01-14 00:00:00,9,135.00
5010370,2019-01-14 00:00:00,30,450.00
5010418,2019-01-14 00:00:00,2,30.00
5010661,2019-01-14 00:00:00,9,135.00
5010814,2019-01-14 00:00:00,2,30.00
5010828,2019-01-14 00:00:00,2,30.00
5010858,2019-01-14 00:00:00,1,15.00
5011134,2019-01-14 00:00:00,2,30.00
5011331,2019-01-14 00:00:00,102,1530.00
5011453,2019-01-14 00:00:00,2,30.00
5011469,2019-01-14 00:00:00,2,30.00
5011826,2019-01-14 00:00:00,2,30.00
5011902,2019-01-14 00:00:00,5,75.00
5011962,2019-01-14 00:00:00,1,30.00
5012006,2019-01-14 00:00:00,1,15.00
5012055,2019-01-14 00:00:00,6,90.00
5012080,2019-01-14 00:00:00,46,1380.00
5012090,2019-01-14 00:00:00,12,180.00
5012097,2019-01-14 00:00:00,10,150.00
5012101,2019-01-14 00:00:00,3,45.00
5012189,2019-01-14 00:00:00,8,240.00
5012204,2019-01-14 00:00:00,20,300.00
5012286,2019-01-14 00:00:00,6,90.00
5012451,2019-01-14 00:00:00,26,390.00
5012719,2019-01-14 00:00:00,2,30.00
5012919,2019-01-14 00:00:00,60,1800.00
5012962,2019-01-14 00:00:00,7,105.00
5012989,2019-01-14 00:00:00,24,1080.00
5012990,2019-01-14 00:00:00,32,480.00
5013016,2019-01-14 00:00:00,2,30.00
5013021,2019-01-14 00:00:00,46,690.00
5013049,2019-01-14 00:00:00,28,420.00
5013056,2019-01-14 00:00:00,10,150.00
5013114,2019-01-14 00:00:00,4,60.00
5013117,2019-01-14 00:00:00,7,105.00
5013142,2019-01-14 00:00:00,13,195.00
5013221,2019-01-14 00:00:00,20,300.00
5013226,2019-01-14 00:00:00,30,450.00
5013289,2019-01-14 00:00:00,3,90.00
5013447,2019-01-14 00:00:00,8,120.00
5013547,2019-01-14 00:00:00,29,435.00
5013553,2019-01-14 00:00:00,24,360.00
5013675,2019-01-14 00:00:00,2,90.00
5013701,2019-01-14 00:00:00,2,30.00
5013768,2019-01-14 00:00:00,2,30.00
5013770,2019-01-14 00:00:00,33,525.00
5013783,2019-01-14 00:00:00,28,420.00
5013821,2019-01-14 00:00:00,18,270.00
5013828,2019-01-14 00:00:00,10,150.00
5013924,2019-01-14 00:00:00,9,135.00
5013925,2019-01-14 00:00:00,8,120.00
5014105,2019-01-14 00:00:00,6,90.00
5014107,2019-01-14 00:00:00,51,1530.00
5014268,2019-01-14 00:00:00,31,465.00
5014273,2019-01-14 00:00:00,22,345.00
5014274,2019-01-14 00:00:00,3,45.00
5014333,2019-01-14 00:00:00,3,45.00
5014475,2019-01-14 00:00:00,2,30.00
5014482,2019-01-14 00:00:00,1,15.00
5014554,2019-01-14 00:00:00,33,495.00
5014601,2019-01-14 00:00:00,29,585.00
5014625,2019-01-14 00:00:00,88,1320.00
5014666,2019-01-14 00:00:00,1,15.00
5014674,2019-01-14 00:00:00,1,15.00
5014705,2019-01-14 00:00:00,26,390.00
5014735,2019-01-14 00:00:00,14,210.00
5014779,2019-01-14 00:00:00,4,120.00
5014795,2019-01-14 00:00:00,26,780.00
5015325,2019-01-14 00:00:00,1,15.00
5015379,2019-01-14 00:00:00,5,75.00
